game_id,is_white,avg_pr,sesh_cnt,elo_diff,streak,result
ID4555,0,1185.0000,7,22,1,1.0
ID4556,1,0.0000,8,32,2,1.0
ID4557,0,133.0000,9,40,3,1.0
ID4558,1,0.0000,10,53,4,1.0
ID4559,0,306.0000,1,8,5,1.0
ID4560,0,185.1429,2,14,6,1.0
ID4561,1,326.3333,3,21,7,1.0
ID4562,1,127.0000,4,12,-1,0.0
ID4563,0,155.5000,1,9,1,1.0
ID4564,1,358.0000,2,2,-1,0.0
ID4565,0,0.0000,3,-5,-2,0.0
ID4566,1,0.0000,4,4,1,1.0
ID4568,0,0.0000,6,18,2,1.0
ID4569,1,191.5000,7,12,-1,0.0
ID4570,1,197.0000,8,20,1,1.0
ID4571,0,167.6667,9,29,2,1.0
ID4572,1,404.5556,1,-8,-1,0.0
ID4573,0,617.3333,2,-18,-2,0.0
ID4574,0,219.0000,3,-11,1,1.0
ID4575,1,0.0000,4,-2,2,1.0
ID4576,0,249.2000,5,-11,-1,0.0
ID4577,1,204.6667,6,-2,1,1.0
ID4578,0,353.6667,7,-11,-1,0.0
ID4579,1,366.4000,8,-3,1,1.0
ID4580,0,181.3333,9,-11,-1,0.0
ID4581,0,218.0000,10,-4,1,1.0
ID4582,1,297.0000,1,-8,-1,0.0
ID4583,0,0.0000,2,-16,-2,0.0
ID4584,1,371.0000,3,-24,-3,0.0
ID4585,0,361.3333,4,-16,1,1.0
ID4586,1,307.0000,5,-9,2,1.0
ID4587,1,228.0000,1,8,3,1.0
ID4588,0,496.0000,2,-2,-1,0.0
ID4589,1,112.0000,3,-11,-2,0.0
ID4590,1,0.0000,4,-3,1,1.0
ID4591,0,170.5000,5,-11,-1,0.0
ID4592,1,310.0000,6,-18,-2,0.0
ID4593,0,128.0000,7,-27,-3,0.0
ID4594,0,190.5000,8,-33,-4,0.0
ID4595,0,430.1667,9,-26,1,1.0
ID4596,1,0.0000,10,-35,-1,0.0
ID4597,1,357.2500,11,-43,-2,0.0
ID4598,1,266.8000,12,-35,1,1.0
ID4599,0,311.4286,13,-44,-1,0.0
ID4600,0,241.5714,14,-53,-2,0.0
ID4601,0,321.0000,15,-61,-3,0.0
ID4602,1,418.0000,16,-53,1,1.0
ID4603,1,229.2857,1,9,2,1.0
ID4604,0,233.8000,1,-9,-1,0.0
ID4605,0,343.8571,2,-3,1,1.0
ID4606,1,468.5000,3,-11,-1,0.0
ID4607,1,213.6667,4,-2,1,1.0
ID4608,0,183.0000,5,6,2,1.0
ID4609,0,236.6667,6,-1,-1,0.0
ID4610,1,371.7500,7,-8,-2,0.0
ID4611,0,259.0000,1,-8,-3,0.0
ID4612,1,258.0000,2,-2,1,1.0
ID4613,0,461.3333,3,6,2,1.0
ID4614,1,213.3333,4,-1,-1,0.0
ID4615,1,299.5000,5,-10,-2,0.0
ID4616,0,356.3333,6,-20,-3,0.0
ID4617,0,321.4000,7,-19,1,0.5
ID4618,1,384.5714,8,-12,1,1.0
ID4619,0,333.6000,9,-4,2,1.0
ID4620,0,224.2500,10,-13,-1,0.0
ID4621,1,289.3333,11,-5,1,1.0
ID4622,1,519.5000,12,-13,-1,0.0
ID4623,0,514.0000,13,-21,-2,0.0
ID4624,1,267.6000,14,-14,1,1.0
ID4625,1,180.0000,15,-14,1,0.5
ID4626,1,298.0000,16,-16,1,0.5
ID4627,0,316.0000,17,-23,-1,0.0
ID4628,0,124.0000,18,-15,1,1.0
ID4629,0,488.0000,19,-9,2,1.0
ID4630,1,320.2000,20,-17,-1,0.0
ID4631,1,388.2000,1,-9,-2,0.0
ID4632,0,160.0000,2,-1,1,1.0
ID4633,1,0.0000,3,7,2,1.0
ID4634,0,365.5000,4,7,1,0.5
ID4635,1,161.4000,5,-1,-1,0.0
ID4636,0,518.6667,6,-10,-2,0.0
ID4637,0,281.5000,7,-1,1,1.0
ID4638,1,200.0000,8,-2,1,0.5
ID4639,1,885.0000,9,-11,-1,0.0
ID4640,1,192.5000,10,-3,1,1.0
ID4641,0,279.6667,11,4,2,1.0
ID4642,1,310.0000,12,12,3,1.0
ID4643,0,324.1667,13,21,4,1.0
ID4644,0,376.4000,14,30,5,1.0
ID4645,1,219.2857,15,22,-1,0.0
ID4646,0,293.3333,16,13,-2,0.0
ID4647,1,217.2222,17,5,-3,0.0
ID4648,0,278.0000,18,-3,-4,0.0
ID4649,1,331.8333,19,3,1,1.0
ID4650,0,262.2857,20,1,1,0.5
ID4651,1,486.5000,21,8,1,1.0
ID4652,0,254.3333,22,-1,-1,0.0
ID4653,0,470.0000,23,-8,-2,0.0
ID4654,1,465.5000,24,-16,-3,0.0
ID4655,0,424.5000,25,-24,-4,0.0
ID4656,1,225.6667,26,-30,-5,0.0
ID4657,1,399.0000,27,-39,-6,0.0
ID4658,0,113.0000,28,-30,1,1.0
ID4659,0,556.7500,29,-22,2,1.0
ID4660,1,402.0000,30,-30,-1,0.0
ID4661,0,320.4000,31,-21,1,1.0
ID4662,1,195.5000,32,-13,2,1.0
ID4663,1,427.0000,33,-5,3,1.0
ID4664,0,221.4000,34,-13,-1,0.0
ID4665,0,0.0000,35,-22,-2,0.0
ID4666,1,0.0000,36,-31,-3,0.0
ID4667,1,492.0000,37,-40,-4,0.0
ID4668,0,452.7500,38,-33,1,1.0
ID4669,1,315.5000,39,-25,2,1.0
ID4670,0,208.5000,40,-34,-1,0.0
ID4671,0,228.0000,41,-43,-2,0.0
ID4672,1,731.0000,42,-34,1,1.0
ID4673,0,226.6667,43,-45,-1,0.0
ID4674,1,266.0000,44,-54,-2,0.0
ID4675,0,339.0000,45,-60,-3,0.0
ID4676,1,205.0000,46,-69,-4,0.0
ID4677,1,276.2500,47,-69,1,0.5
ID4678,0,266.0000,48,-60,1,1.0
ID4679,0,279.2500,49,-68,-1,0.0
ID4680,0,637.5000,1,-8,-2,0.0
ID4681,1,352.0000,2,0,1,1.0
ID4682,1,147.7500,3,8,2,1.0
ID4683,0,255.4286,4,0,-1,0.0
ID4684,1,581.0000,5,-9,-2,0.0
ID4685,1,416.0000,6,-1,1,1.0
ID4686,1,241.5000,7,-9,-1,0.0
ID4687,0,474.0000,8,-1,1,1.0
ID4688,0,311.6667,9,-9,-1,0.0
ID4689,0,281.2500,10,-1,1,1.0
ID4690,1,147.7500,1,8,2,1.0
ID4691,0,309.5000,1,7,3,1.0
ID4692,1,410.0000,1,-8,-1,0.0
ID4693,1,486.5000,2,0,1,1.0
ID4694,0,603.0000,1,-7,-1,0.0
ID4695,1,292.1250,2,-15,-2,0.0
ID4696,0,276.7500,1,-8,-3,0.0
ID4697,1,221.7143,2,0,1,1.0
ID4698,0,418.0000,3,-8,-1,0.0
ID4699,0,435.3333,4,0,1,1.0
ID4700,1,291.5000,5,-6,-1,0.0
ID4701,1,225.0000,6,2,1,1.0
ID4702,0,250.7500,7,10,2,1.0
ID4703,1,354.5000,8,18,3,1.0
ID4704,0,315.0000,9,9,-1,0.0
ID4705,1,315.3333,10,16,1,1.0
ID4706,1,295.0000,11,23,2,1.0
ID4707,0,628.0000,12,16,-1,0.0
ID4708,1,206.3333,13,24,1,1.0
ID4709,0,120.5000,1,27,2,1.0
ID4710,1,353.3333,2,35,3,1.0
ID4711,1,564.5000,3,28,-1,0.0
ID4712,0,219.0000,4,19,-2,0.0
ID4713,0,358.6667,1,-10,1,1.0
ID4714,0,247.4615,1,8,2,1.0
ID4715,0,372.7500,1,8,3,1.0
ID4716,1,338.0000,2,2,-1,0.0
ID4717,1,465.0000,1,0,1,0.5
ID4718,1,228.1429,2,7,1,1.0
ID4719,0,169.0000,1,-9,-1,0.0
ID4720,0,135.0000,2,-17,-2,0.0
ID4721,1,0.0000,3,-9,1,1.0
ID4722,0,283.7500,4,-11,1,0.5
ID4723,1,203.5000,5,-2,1,1.0
ID4724,1,285.4000,6,6,2,1.0
ID4725,0,0.0000,1,8,3,1.0
ID4726,0,330.6667,2,0,-1,0.0
ID4727,0,505.0000,3,-9,-2,0.0
ID4728,1,499.0000,4,-2,1,1.0
ID4729,1,302.6364,5,-9,-1,0.0
ID4730,0,306.0000,1,-8,-2,0.0
ID4731,1,254.8000,2,0,1,1.0
ID4732,0,348.2000,1,7,2,1.0
ID4733,0,215.7778,2,15,3,1.0
ID4734,1,280.5000,1,-9,-1,0.0
ID4735,0,161.8889,1,-8,-2,0.0
ID4736,1,392.0000,2,-16,-3,0.0
ID4737,1,216.2000,3,-9,1,1.0
ID4738,1,0.0000,1,7,2,1.0
ID4739,0,0.0000,2,14,3,1.0
ID4740,0,234.2857,3,21,4,1.0
ID4741,0,109.0000,4,28,5,1.0
ID4742,1,209.2500,5,35,6,1.0
ID4743,1,309.0000,6,43,7,1.0
ID4744,0,254.5714,7,35,-1,0.0
ID4745,0,0.0000,8,44,1,1.0
ID4746,1,442.2000,1,-9,-1,0.0
ID4747,0,1209.0000,2,-17,-2,0.0
ID4748,0,114.0000,3,-9,1,1.0
ID4749,1,459.0000,4,-17,-1,0.0
ID4750,1,388.3333,1,-7,-2,0.0
ID4751,0,265.0000,2,-14,-3,0.0
ID4752,1,0.0000,3,-6,1,1.0
ID4753,0,276.6667,4,0,2,1.0
ID4754,1,164.5000,5,-8,-1,0.0
ID4755,0,0.0000,6,0,1,1.0
ID4756,0,212.0000,7,8,2,1.0
ID4757,1,200.4286,1,8,3,1.0
ID4758,0,254.7500,2,1,-1,0.0
ID4759,1,372.5000,3,9,1,1.0
ID4760,1,429.5000,4,0,-1,0.0
ID4761,0,0.0000,5,7,1,1.0
ID4762,1,253.2000,6,15,2,1.0
ID4763,0,208.0000,1,-8,-1,0.0
ID4764,1,159.6667,2,1,1,1.0
ID4765,0,447.2000,3,-9,-1,0.0
ID4766,1,349.0000,4,-1,1,1.0
ID4767,0,297.0000,5,-10,-1,0.0
ID4768,0,201.6000,6,-1,1,1.0
ID4769,1,373.5000,7,-7,-1,0.0
ID4770,1,210.1250,8,-1,1,1.0
ID4771,0,538.0000,9,-11,-1,0.0
ID4772,0,191.7000,10,-3,1,1.0
ID4773,1,223.0000,11,5,2,1.0
ID4774,0,468.0000,12,-6,-1,0.0
ID4775,1,329.8750,13,-13,-2,0.0
ID4776,1,321.5000,14,-6,1,1.0
ID4777,0,605.5000,15,-13,-1,0.0
ID4778,0,327.1667,16,-4,1,1.0
ID4779,1,0.0000,17,4,2,1.0
ID4780,1,741.0000,1,8,3,1.0
ID4781,1,0.0000,2,14,4,1.0
ID4782,0,186.5000,3,22,5,1.0
ID4783,0,479.0000,4,14,-1,0.0
ID4784,0,232.4000,5,7,-2,0.0
ID4785,1,269.3333,6,14,1,1.0
ID4786,1,0.0000,7,21,2,1.0
ID4787,1,210.6250,1,10,3,1.0
ID4788,0,158.5000,2,18,4,1.0
ID4789,1,432.0000,3,25,5,1.0
ID4790,1,183.6667,4,32,6,1.0
ID4791,0,314.1250,5,32,1,0.5
ID4792,0,296.2500,6,23,-1,0.0
ID4793,0,555.2500,1,-1,1,0.5
ID4794,1,117.6667,2,5,1,1.0
ID4795,0,463.2857,1,0,1,0.5
ID4796,1,282.4286,1,-7,-1,0.0
ID4797,0,403.3333,2,-15,-2,0.0
ID4798,1,243.0000,3,-7,1,1.0
ID4799,1,293.5000,4,1,2,1.0
ID4800,0,0.0000,1,-7,-1,0.0
ID4801,0,133.0000,2,-6,1,0.5
ID4802,0,238.0000,3,2,1,1.0
ID4803,1,753.7500,1,-8,-1,0.0
ID4804,1,110.0000,2,0,1,1.0
ID4805,1,201.2857,1,7,2,1.0
ID4806,0,273.7500,1,-1,1,0.5
ID4807,1,398.6667,2,-8,-1,0.0
ID4808,1,494.6667,3,-16,-2,0.0
ID4809,0,529.0000,1,-8,-3,0.0
ID4810,1,0.0000,1,8,1,1.0
ID4811,0,371.0000,1,-10,-1,0.0
ID4812,0,239.0000,1,-8,-2,0.0
ID4813,1,192.6000,1,-2,1,0.5
ID4814,1,315.8333,1,-11,-1,0.0
ID4815,0,191.7143,1,-9,-2,0.0
ID4816,0,584.0000,2,-17,-3,0.0
ID4817,1,235.5000,3,-9,1,1.0
ID4818,0,251.3333,1,-10,-1,0.0
ID4819,0,146.0000,2,-1,1,1.0
ID4820,0,267.7500,1,8,2,1.0
ID4821,0,179.2500,1,-8,-1,0.0
ID4822,1,192.6000,2,-11,1,0.5
ID4823,1,232.0000,3,-21,-1,0.0
ID4824,0,183.5000,4,-13,1,1.0
ID4825,0,157.0000,1,8,2,1.0
ID4826,1,262.0000,2,-1,-1,0.0
ID4827,1,178.2000,3,0,1,0.5
ID4828,0,319.2500,4,-8,-1,0.0
ID4829,0,247.1667,5,0,1,1.0
ID4830,1,346.1250,6,-9,-1,0.0
ID4831,1,255.0000,7,-2,1,1.0
ID4832,0,366.7143,8,7,2,1.0
ID4833,1,373.5000,1,-7,-1,0.0
ID4834,1,202.0000,2,-1,1,1.0
ID4835,0,192.4000,1,-9,-1,0.0
ID4836,1,366.2500,2,-15,-2,0.0
ID4837,0,366.5000,3,-23,-3,0.0
ID4838,0,305.0000,4,-16,1,1.0
ID4839,1,359.2857,1,8,2,1.0
ID4840,0,255.5000,1,8,3,1.0
ID4841,0,233.0000,1,-15,-1,0.0
ID4842,1,318.0000,2,-8,1,1.0
ID4843,0,309.3333,1,0,-1,0.0
ID4844,1,351.7500,2,-9,-2,0.0
ID4845,0,281.1429,3,-1,1,1.0
ID4846,1,201.0000,4,7,2,1.0
ID4847,1,290.3333,1,8,3,1.0
ID4848,0,321.0000,1,-8,-1,0.0
ID4849,1,463.1667,2,-15,-2,0.0
ID4850,0,505.0000,3,-23,-3,0.0
ID4851,0,243.0000,4,-15,1,1.0
ID4852,0,164.5000,5,-23,-1,0.0
ID4853,1,162.0000,6,-29,-2,0.0
ID4854,0,488.5000,7,-40,-3,0.0
ID4855,1,0.0000,8,-30,1,1.0
ID4856,0,379.5000,9,-37,-1,0.0
ID4857,0,238.7500,1,-7,-2,0.0
ID4858,1,292.2222,2,3,1,1.0
ID4859,1,224.3333,1,7,2,1.0
ID4860,1,384.0000,1,-10,-1,0.0
ID4861,0,226.1667,2,-3,1,1.0
ID4862,0,387.0000,1,8,2,1.0
ID4863,1,204.3333,2,0,-1,0.0
ID4864,1,390.3333,1,-8,-2,0.0
ID4865,1,0.0000,2,-2,1,1.0
ID4866,0,142.5000,3,6,2,1.0
ID4867,1,203.7500,4,15,3,1.0
ID4868,0,182.3333,1,8,4,1.0
ID4869,0,231.0000,1,6,5,1.0
ID4870,1,277.5000,1,-9,-1,0.0
ID4871,0,280.6667,2,-16,-2,0.0
ID4872,1,478.0000,3,-10,1,1.0
ID4873,0,0.0000,4,-19,-1,0.0
ID4874,1,251.0000,5,-11,1,1.0
ID4875,1,278.6667,6,-4,2,1.0
ID4876,0,130.0000,7,-11,-1,0.0
ID4877,0,286.5000,8,-3,1,1.0
ID4878,0,178.0000,9,5,2,1.0
ID4879,1,360.0000,10,-4,-1,0.0
ID4880,0,0.0000,11,-14,-2,0.0
ID4881,1,190.2222,12,-23,-3,0.0
ID4882,0,258.0000,13,-31,-4,0.0
ID4883,1,133.5000,14,-23,1,1.0
ID4884,0,345.0000,1,-9,-1,0.0
ID4885,1,222.3333,2,0,1,1.0
ID4886,0,0.0000,1,-9,-1,0.0
ID4887,0,578.5000,2,-1,1,1.0
ID4888,1,266.8000,3,-9,-1,0.0
ID4889,0,295.8571,1,8,1,1.0
ID4890,1,123.0000,2,1,-1,0.0
ID4891,1,398.3333,3,0,1,0.5
ID4892,0,146.2500,4,7,1,1.0
ID4893,1,176.5000,5,14,2,1.0
ID4894,0,385.6250,6,21,3,1.0
ID4895,1,207.2500,7,27,4,1.0
ID4896,0,269.0000,1,8,5,1.0
ID4897,1,161.0000,2,0,-1,0.0
ID4898,1,312.3333,3,-8,-2,0.0
ID4899,0,282.2000,4,-15,-3,0.0
ID4900,0,497.0000,5,-8,1,1.0
ID4901,1,379.2000,6,-17,-1,0.0
ID4902,1,114.7500,1,7,1,1.0
ID4903,0,240.7500,2,14,2,1.0
ID4904,0,185.3333,1,-8,-1,0.0
ID4905,1,552.6000,2,-16,-2,0.0
ID4906,0,372.3333,3,-24,-3,0.0
ID4907,0,190.0000,4,-33,-4,0.0
ID4908,1,283.2500,5,-40,-5,0.0
ID4909,0,194.0000,6,-32,1,1.0
ID4910,1,397.5000,7,-41,-1,0.0
ID4911,1,404.3750,8,-48,-2,0.0
ID4912,0,119.0000,9,-55,-3,0.0
ID4913,0,209.7500,10,-56,1,0.5
ID4914,1,385.4000,11,-64,-1,0.0
ID4915,0,161.0000,12,-57,1,1.0
ID4916,1,399.2500,1,-7,-1,0.0
ID4917,0,281.3333,2,0,1,1.0
ID4918,1,181.5000,3,-8,-1,0.0
ID4919,1,231.1667,4,0,1,1.0
ID4920,0,256.1111,1,5,2,1.0
ID4921,1,570.0000,2,-1,-1,0.0
ID4922,0,347.7500,3,9,1,1.0
ID4923,1,276.7500,4,9,1,0.5
ID4924,0,295.3333,5,0,-1,0.0
ID4925,1,317.5000,6,-9,-2,0.0
ID4926,1,180.8889,7,-2,1,1.0
ID4927,0,361.4000,8,-11,-1,0.0
ID4928,0,446.5000,9,-20,-2,0.0
ID4929,0,342.5714,10,-13,1,1.0
ID4930,1,260.5000,11,-5,2,1.0
ID4931,1,946.0000,1,-9,-1,0.0
ID4932,0,682.0000,2,-16,-2,0.0
ID4933,1,353.0000,3,-9,1,1.0
ID4934,1,326.6667,4,-18,-1,0.0
ID4935,0,233.6667,5,-25,-2,0.0
ID4936,0,0.0000,6,-33,-3,0.0
ID4937,0,246.6667,7,-42,-4,0.0
ID4938,1,319.0000,8,-34,1,1.0
ID4939,0,501.0000,9,-26,2,1.0
ID4940,1,210.5000,10,-35,-1,0.0
ID4941,1,243.0000,11,-27,1,1.0
ID4942,0,303.0000,12,-35,-1,0.0
ID4943,0,487.6667,13,-26,1,1.0
ID4944,1,360.3333,14,-34,-1,0.0
ID4945,0,231.6667,15,-27,1,1.0
ID4946,0,575.0000,1,23,-1,0.0
ID4947,1,176.0000,2,30,1,1.0
ID4948,1,291.0000,1,-23,2,1.0
ID4949,0,244.6667,1,-8,-1,0.0
ID4950,1,220.5000,1,8,1,1.0
ID4951,1,193.6667,1,8,2,1.0
ID4952,0,203.3333,2,16,3,1.0
ID4953,0,152.0000,3,16,1,0.5
ID4954,1,224.1667,4,9,-1,0.0
ID4955,0,202.2500,5,1,-2,0.0
ID4956,1,308.5000,6,-9,-3,0.0
ID4957,1,243.0000,7,-16,-4,0.0
ID4958,0,408.0000,8,-8,1,1.0
ID4959,1,180.8750,9,-14,-1,0.0
ID4960,0,348.5000,10,-6,1,1.0
ID4961,0,197.3333,11,3,2,1.0
ID4962,1,176.0000,1,7,3,1.0
ID4963,0,230.3333,1,0,4,1.0
ID4964,1,352.0000,2,0,-1,0.0
ID4965,0,291.6667,3,0,1,1.0
ID4966,1,246.1250,1,8,2,1.0
ID4967,0,273.5714,1,-6,-1,0.0
ID4968,1,442.2000,1,8,1,1.0
ID4969,0,0.0000,2,17,2,1.0
ID4970,1,134.0000,3,10,-1,0.0
ID4971,0,249.8000,4,19,1,1.0
ID4972,1,218.2000,5,10,-1,0.0
ID4973,0,150.8571,6,1,-2,0.0
ID4974,0,452.0000,7,-5,-3,0.0
ID4975,0,0.0000,8,3,1,1.0
ID4976,1,176.0000,9,11,2,1.0
ID4977,1,685.3333,1,7,3,1.0
ID4978,0,0.0000,2,16,4,1.0
ID4979,1,111.0000,1,-9,-1,0.0
ID4980,0,364.8333,2,-9,1,0.5
ID4981,1,413.1667,3,-16,-1,0.0
ID4982,1,341.7500,4,-8,1,1.0
ID4983,0,785.5000,1,10,2,1.0
ID4984,0,272.2000,2,3,-1,0.0
ID4985,1,123.0000,3,10,1,1.0
ID4986,0,136.0000,4,19,2,1.0
ID4987,0,746.0000,5,25,3,1.0
ID4988,1,187.8000,6,34,4,1.0
ID4989,1,103.0000,7,40,5,1.0
ID4990,0,0.0000,1,8,6,1.0
ID4991,0,267.3333,2,-2,-1,0.0
ID4992,1,208.0000,3,-10,-2,0.0
ID4993,0,370.7500,4,-5,1,1.0
ID4994,1,278.0000,5,3,2,1.0
ID4995,1,232.6000,6,3,1,0.5
ID4996,0,319.7500,7,11,1,1.0
ID4997,1,245.2500,1,-8,-1,0.0
ID4998,0,261.2500,2,-1,1,1.0
ID4999,1,247.0000,1,1,1,0.5
ID5000,0,495.0000,2,-6,-1,0.0
ID5001,1,580.4000,3,2,1,1.0
ID5002,1,280.0000,1,-8,-1,0.0
ID5003,0,308.3333,2,-17,-2,0.0
ID5004,0,376.5556,3,-10,1,1.0
ID5005,1,322.0000,1,8,2,1.0
ID5006,0,502.0000,2,16,3,1.0
ID5007,1,220.0000,1,-8,-1,0.0
ID5008,0,581.1667,2,0,1,1.0
ID5009,1,218.0000,3,-7,-1,0.0
ID5010,0,0.0000,4,1,1,1.0
ID5011,0,476.0000,5,9,2,1.0
ID5012,1,168.5000,6,16,3,1.0
ID5013,1,0.0000,1,-8,-1,0.0
ID5014,0,129.0000,2,0,1,1.0
ID5015,0,402.0000,3,-7,-1,0.0
ID5016,1,0.0000,4,1,1,1.0
ID5017,1,451.8000,5,-7,-1,0.0
ID5018,0,234.0000,6,0,1,1.0
ID5019,0,124.0000,7,9,2,1.0
ID5020,0,399.0000,1,-7,-1,0.0
ID5021,1,248.4000,2,0,1,1.0
ID5022,1,345.6000,3,-8,-1,0.0
ID5023,0,175.2000,4,-16,-2,0.0
ID5024,1,251.0000,5,-24,-3,0.0
ID5025,1,176.6000,6,-14,1,1.0
ID5026,0,108.0000,1,8,2,1.0
ID5027,1,433.3750,2,1,-1,0.0
ID5028,0,197.3333,1,-8,-2,0.0
ID5029,0,204.3333,1,18,1,1.0
ID5030,1,364.0000,2,9,-1,0.0
ID5031,1,667.0000,1,-16,-2,0.0
ID5032,0,148.0000,2,-8,1,1.0
ID5033,1,152.6667,3,-16,-1,0.0
ID5034,0,496.0000,4,-24,-2,0.0
ID5035,0,337.0000,5,-16,1,1.0
ID5036,1,0.0000,6,-8,2,1.0
ID5037,0,258.0000,1,8,3,1.0
ID5038,1,301.3333,1,7,4,1.0
ID5039,0,648.0000,2,0,-1,0.0
ID5040,0,169.6667,3,8,1,1.0
ID5041,1,308.0000,4,0,-1,0.0
ID5042,1,325.4286,5,-8,-2,0.0
ID5043,0,131.5000,6,-16,-3,0.0
ID5044,1,0.0000,7,-8,1,1.0
ID5045,1,205.5000,1,9,2,1.0
ID5046,0,247.6667,1,-7,-1,0.0
ID5047,0,232.2500,1,7,1,1.0
ID5048,1,113.0000,2,15,2,1.0
ID5049,0,335.8000,3,5,-1,0.0
ID5050,1,315.5000,1,-8,-2,0.0
ID5051,0,311.5000,2,0,1,1.0
ID5052,1,203.7500,3,-7,-1,0.0
ID5053,0,344.0000,4,-14,-2,0.0
ID5054,0,451.0000,5,-22,-3,0.0
ID5055,1,591.3333,6,-30,-4,0.0
ID5056,1,267.0000,7,-38,-5,0.0
ID5057,0,154.0000,8,-46,-6,0.0
ID5058,1,115.0000,9,-54,-7,0.0
ID5059,0,217.4000,10,-46,1,1.0
ID5060,1,0.0000,11,-38,2,1.0
ID5061,1,0.0000,12,-45,-1,0.0
ID5062,1,392.0000,13,-38,1,1.0
ID5063,0,220.0000,14,-47,-1,0.0
ID5064,0,0.0000,15,-56,-2,0.0
ID5065,0,142.0000,16,-47,1,1.0
ID5066,1,319.0000,17,-56,-1,0.0
ID5067,1,152.0000,18,-64,-2,0.0
ID5068,1,0.0000,19,-55,1,1.0
ID5069,0,238.5000,20,-63,-1,0.0
ID5070,0,238.3333,21,-56,1,1.0
ID5071,1,247.3333,22,-63,-1,0.0
ID5072,1,332.0000,23,-71,-2,0.0
ID5073,0,274.0000,24,-80,-3,0.0
ID5074,0,468.0000,25,-89,-4,0.0
ID5075,1,129.0000,26,-81,1,1.0
ID5076,1,628.4000,27,-89,-1,0.0
ID5077,0,276.8000,28,-98,-2,0.0
ID5078,1,249.0000,29,-90,1,1.0
ID5079,1,210.0000,30,-82,2,1.0
ID5080,0,346.5000,1,8,3,1.0
ID5081,1,107.0000,1,10,4,1.0
ID5082,0,243.1429,1,-9,-1,0.0
ID5083,1,168.6000,2,0,1,1.0
ID5084,0,149.2000,3,-8,-1,0.0
ID5085,0,198.2500,4,-16,-2,0.0
ID5086,1,128.5000,5,-9,1,1.0
ID5087,0,563.5000,1,8,2,1.0
ID5088,1,243.0000,2,16,3,1.0
ID5089,1,392.0000,3,25,4,1.0
ID5090,0,768.0000,4,18,-1,0.0
ID5091,0,180.0000,5,10,-2,0.0
ID5092,1,219.6667,6,1,-3,0.0
ID5093,0,141.5000,7,8,1,1.0
ID5094,1,263.2500,8,0,-1,0.0
ID5095,0,536.5000,9,-11,-2,0.0
ID5096,1,363.0000,10,-3,1,1.0
ID5097,0,149.6000,11,-12,-1,0.0
ID5098,1,185.3333,12,-4,1,1.0
ID5099,0,0.0000,13,-13,-1,0.0
ID5100,1,313.1429,14,-5,1,1.0
ID5101,0,516.0000,15,2,2,1.0
ID5102,0,309.6667,1,-9,3,1.0
ID5103,1,236.7500,2,-19,-1,0.0
ID5104,1,404.6667,3,-11,1,1.0
ID5105,0,479.0000,4,-4,2,1.0
ID5106,1,0.0000,1,8,3,1.0
ID5107,0,323.0000,1,7,4,1.0
ID5108,0,333.2500,2,-2,-1,0.0
ID5109,1,367.3333,3,-11,-2,0.0
ID5110,1,365.1667,4,-11,1,0.5
ID5111,0,0.0000,1,0,-1,0.0
ID5112,1,0.0000,2,7,1,1.0
ID5113,0,342.0000,3,0,-1,0.0
ID5114,1,232.2000,4,-6,-2,0.0
ID5115,0,378.5000,5,-13,-3,0.0
ID5116,1,0.0000,6,-4,1,1.0
ID5117,0,238.0000,7,-11,-1,0.0
ID5118,1,327.6000,1,0,-2,0.0
ID5119,0,356.6667,2,-8,-3,0.0
ID5120,0,471.3333,3,-2,1,1.0
ID5121,1,236.5000,4,-9,-1,0.0
ID5122,0,0.0000,5,-1,1,1.0
ID5123,1,358.5000,1,-7,-1,0.0
ID5124,1,182.7500,2,1,1,1.0
ID5125,1,236.6667,1,-1,1,0.5
ID5126,0,122.0000,1,7,1,1.0
ID5127,0,0.0000,2,-2,-1,0.0
ID5128,0,274.3333,3,-8,-2,0.0
ID5129,1,353.4000,4,-1,1,1.0
ID5130,0,421.1250,5,7,2,1.0
ID5131,1,246.0000,1,-7,-1,0.0
ID5132,1,103.0000,2,-1,1,1.0
ID5133,0,0.0000,3,-7,-1,0.0
ID5134,0,280.8571,4,-15,-2,0.0
ID5135,1,174.0000,1,8,1,1.0
ID5136,1,334.5000,2,16,2,1.0
ID5137,0,334.0000,3,24,3,1.0
ID5138,1,260.0000,1,0,4,1.0
ID5139,1,235.0000,1,8,5,1.0
ID5140,0,144.3333,1,-9,-1,0.0
ID5141,0,167.0000,2,-2,1,1.0
ID5142,1,516.1667,1,-7,-1,0.0
ID5143,0,262.0000,2,-14,-2,0.0
ID5144,1,154.0000,3,-24,-3,0.0
ID5145,0,0.0000,4,-16,1,1.0
ID5146,1,155.6667,5,-25,-1,0.0
ID5147,0,377.0000,6,-32,-2,0.0
ID5148,1,141.0000,7,-24,1,1.0
ID5149,1,176.0000,8,-34,-1,0.0
ID5150,0,326.6250,9,-42,-2,0.0
ID5151,1,634.6667,10,-34,1,1.0
ID5152,0,235.0000,11,-26,2,1.0
ID5153,1,178.0000,12,-18,3,1.0
ID5154,0,0.0000,1,7,4,1.0
ID5155,1,400.0000,1,-8,-1,0.0
ID5156,1,606.0000,2,-17,-2,0.0
ID5157,0,428.6000,3,-26,-3,0.0
ID5158,0,241.6667,4,-34,-4,0.0
ID5159,0,276.6000,5,-43,-5,0.0
